rideable_type,start_station_id,number_rides,month,avg_ridetime,member_casual
classic_bike,TA1306000008,86,3,15.953488372093021,casual
electric_bike,15571,86,5,25.151162790697668,casual
classic_bike,331,86,12,13.662790697674422,casual
electric_bike,13163,86,12,12.488372093023248,member
electric_bike,13278,86,12,10.70930232558139,casual
electric_bike,TA1307000052,86,12,8.8953488372093066,casual
classic_bike,TA1307000142,86,12,15.441860465116282,casual
classic_bike,15654,86,9,14.046511627906975,member
classic_bike,KA1504000078,86,9,25.104651162790692,casual
electric_bike,18058,86,9,15.197674418604654,casual
electric_bike,TA1307000156,86,12,11.441860465116276,member
electric_bike,TA1309000039,86,12,11.616279069767447,member
classic_bike,643,86,6,13.895348837209303,member
electric_bike,13288,86,11,11.348837209302323,casual
electric_bike,TA1307000119,86,5,11.837209302325579,member
electric_bike,TA1308000006,86,5,22.999999999999993,casual
classic_bike,13138,86,10,28.616279069767444,casual
electric_bike,15653,86,6,23.127906976744185,casual
docked_bike,18067,86,6,43.1860465116279,casual
electric_bike,RP-009,86,6,16.127906976744185,member
classic_bike,KA1503000029,86,6,45.488372093023258,casual
classic_bike,15668,86,7,35.093023255813954,casual
docked_bike,13068,86,7,30.093023255813961,casual
electric_bike,KA1504000149,86,7,14.430232558139535,member
electric_bike,TA1307000121,86,7,9.2093023255813975,member
docked_bike,15655,86,7,35.802325581395344,casual
classic_bike,13258,86,10,16.66279069767441,casual
electric_bike,13307,86,10,17.988372093023255,casual
classic_bike,15651,86,10,20.779069767441861,casual
classic_bike,KA17018068,86,10,22.04651162790698,casual
electric_bike,KA1504000090,86,10,14.988372093023257,member
electric_bike,KA1504000117,86,10,11.267441860465114,member
electric_bike,TA1305000010,86,6,17.697674418604652,member
electric_bike,13215,86,8,35.790697674418631,casual
electric_bike,13307,86,8,21.186046511627904,casual
classic_bike,TA1309000021,86,6,21.674418604651162,casual
classic_bike,TA1309000055,86,6,24.581395348837198,casual
electric_bike,KA1503000002,86,8,38.116279069767444,casual
docked_bike,KA1503000004,86,8,59.313953488372086,casual
electric_bike,TA1307000156,86,8,17.453488372093023,casual
docked_bike,TA1308000019,86,8,22.232558139534884,casual
classic_bike,13290,85,2,15.870588235294118,member
classic_bike,TA1307000126,85,2,14.329411764705879,member
classic_bike,637,85,1,11.882352941176471,member
classic_bike,TA1305000010,85,1,10.352941176470591,member
classic_bike,TA1306000007,85,1,13.694117647058826,member
classic_bike,TA1307000113,85,1,15.929411764705886,member
electric_bike,13197,85,5,11.588235294117647,member
classic_bike,525,85,4,18.470588235294109,member
classic_bike,13258,85,4,24.717647058823538,casual
electric_bike,17660,85,4,13.647058823529411,member
electric_bike,SL-007,85,4,21.752941176470593,member
classic_bike,KA17018054,85,4,13.223529411764707,member
classic_bike,520,85,11,13.952941176470588,member
classic_bike,636,85,11,9.24705882352941,casual
classic_bike,15443,85,11,10.529411764705884,member
classic_bike,KA1504000134,85,11,18.164705882352941,casual
classic_bike,TA1306000032,85,11,13.400000000000002,casual
electric_bike,TA1305000039,85,4,12.894117647058826,member
electric_bike,TA1307000124,85,4,24.741176470588236,casual
electric_bike,TA1307000138,85,4,13.917647058823523,casual
classic_bike,TA1308000021,85,4,24.470588235294123,casual
electric_bike,TA1309000026,85,4,11.176470588235292,member
electric_bike,632,85,3,18.576470588235292,casual
electric_bike,13011,85,3,11.658823529411769,member
electric_bike,13036,85,3,35.564705882352932,casual
classic_bike,13068,85,3,27.529411764705884,casual
classic_bike,13108,85,3,45.717647058823523,casual
electric_bike,LF-005,85,3,29.317647058823535,casual
classic_bike,SL-011,85,3,29.764705882352949,casual
classic_bike,KA1504000156,85,3,17.023529411764706,member
classic_bike,TA1309000012,85,3,13.611764705882351,member
electric_bike,TA1309000033,85,3,9.952941176470592,member
electric_bike,TA1309000039,85,3,16.152941176470588,member
electric_bike,TA1309000061,85,3,10.647058823529417,member
classic_bike,15491,85,5,40.282352941176448,casual
electric_bike,15544,85,5,22.494117647058825,member
electric_bike,SL-007,85,5,13.458823529411763,member
classic_bike,KA1503000002,85,5,28.999999999999996,member
electric_bike,TA1305000005,85,5,20.89411764705881,casual
classic_bike,13235,85,12,12.141176470588235,casual
electric_bike,13294,85,12,8.7764705882352949,member
electric_bike,15575,85,12,11.211764705882354,member
electric_bike,15646,85,12,9.2235294117647033,member
classic_bike,18058,85,12,15.823529411764705,member
electric_bike,KA1503000007,85,12,11.070588235294117,member
electric_bike,314,85,9,21.788235294117651,casual
classic_bike,TA1308000038,85,9,34.752941176470593,casual
docked_bike,15535,85,9,38.117647058823522,casual
docked_bike,TA1306000014,85,9,38.835294117647074,casual
electric_bike,TA1307000129,85,9,7.48235294117647,member
docked_bike,13058,85,6,24.270588235294113,casual
docked_bike,13068,85,6,23.55294117647059,casual
classic_bike,13134,85,6,31.435294117647064,casual
electric_bike,660,85,11,10.858823529411772,member
electric_bike,13135,85,11,13.199999999999998,casual
electric_bike,13241,85,11,15.482352941176467,casual
electric_bike,13257,85,11,12.341176470588234,casual
electric_bike,13300,85,11,16.835294117647049,member
electric_bike,13432,85,11,9.7411764705882344,member
docked_bike,TA1308000022,85,5,59.952941176470588,casual
classic_bike,13162,85,6,14.694117647058826,member
docked_bike,13135,85,8,52.5529411764706,casual
classic_bike,KA150400009X,85,7,17.44705882352941,member
classic_bike,15615,85,7,13.329411764705881,member
electric_bike,13206,85,7,13.647058823529409,member
electric_bike,TA1307000139,85,7,12.329411764705887,member
electric_bike,13249,85,7,17.776470588235295,casual
electric_bike,13206,85,7,15.200000000000001,casual
electric_bike,KA1504000156,85,7,19.847058823529409,casual
electric_bike,15628,85,7,17.294117647058826,member
electric_bike,13028,85,7,11.588235294117645,member
docked_bike,TA1308000019,85,7,25.694117647058821,casual
electric_bike,15631,85,10,13.058823529411763,member
docked_bike,KA1503000044,85,10,51.976470588235294,casual
classic_bike,KA1504000149,85,10,19.329411764705885,casual
classic_bike,KA1503000065,85,6,48.399999999999991,casual
docked_bike,KA1504000146,85,6,30.988235294117633,casual
electric_bike,KA1504000156,85,6,12.635294117647057,member
docked_bike,TA1305000020,85,6,33.329411764705888,casual
electric_bike,TA1306000006,85,6,10.435294117647061,member
classic_bike,TA1306000025,85,6,19.305882352941175,casual
docked_bike,13243,85,8,50.694117647058825,casual
electric_bike,13256,85,8,18.18823529411765,casual
electric_bike,13304,85,8,16.47058823529412,casual
electric_bike,18058,85,8,10.329411764705883,member
classic_bike,TA1308000026,85,6,15.247058823529407,member
electric_bike,KA1504000140,85,8,16.741176470588233,member
docked_bike,TA1305000004,85,8,54.670588235294105,casual
docked_bike,TA1307000061,85,8,46.529411764705856,casual
electric_bike,TA1307000143,85,8,10.541176470588233,member
classic_bike,TA1309000063,84,2,22.488095238095237,member
classic_bike,TA1309000061,84,2,11.154761904761907,member
classic_bike,13206,84,1,8.9523809523809526,member
classic_bike,13398,84,1,13.273809523809526,member
classic_bike,TA1307000119,84,1,14.095238095238097,member
classic_bike,13028,84,5,20.880952380952376,casual
classic_bike,13091,84,5,19.559523809523803,member
electric_bike,13163,84,5,19.321428571428569,casual
electric_bike,13164,84,5,13.095238095238102,member
electric_bike,13294,84,5,11.273809523809527,member
electric_bike,13008,84,4,21.011904761904763,member
docked_bike,13075,84,4,62.583333333333371,casual
electric_bike,13128,84,4,14.035714285714288,member
classic_bike,13266,84,4,27.892857142857139,casual
electric_bike,13409,84,4,11.321428571428573,member
electric_bike,SL-010,84,4,11.095238095238093,member
electric_bike,WL-008,84,4,9.1428571428571441,member
classic_bike,KA1504000117,84,4,15.083333333333339,member
docked_bike,623,84,11,28.940476190476193,casual
classic_bike,13271,84,11,12.321428571428575,member
classic_bike,TA1305000010,84,11,27.630952380952383,casual
electric_bike,KA1504000171,84,4,23.714285714285712,casual
electric_bike,TA1305000030,84,4,24.714285714285719,casual
classic_bike,TA1309000001,84,4,27.345238095238091,casual
classic_bike,13081,84,3,15.869047619047617,member
electric_bike,13265,84,3,12.559523809523814,casual
classic_bike,13290,84,3,24.511904761904756,casual
classic_bike,13332,84,3,37.988095238095248,casual
electric_bike,TA1309000039,84,3,23.69047619047619,casual
docked_bike,TA1309000049,84,3,76.976190476190467,casual
electric_bike,SL-010,84,5,32.5,casual
electric_bike,13058,84,12,13.464285714285717,casual
electric_bike,20254.0,84,12,7.2261904761904763,member
electric_bike,TA1307000001,84,12,9.5357142857142829,casual
electric_bike,TA1307000111,84,12,10.821428571428568,casual
electric_bike,TA1307000138,84,12,23.428571428571423,casual
electric_bike,15648,84,9,17.452380952380945,casual
electric_bike,15632,84,9,14.857142857142858,member
classic_bike,TA1306000002,84,9,16.369047619047617,casual
classic_bike,KA1504000080,84,9,29.226190476190482,casual
docked_bike,TA1309000033,84,9,18.9047619047619,casual
electric_bike,13253,84,9,14.571428571428564,casual
electric_bike,TA1309000032,84,9,14.500000000000002,casual
electric_bike,605,84,11,9.3452380952380949,member
electric_bike,KA1503000064,84,11,31.619047619047631,casual
electric_bike,KA1504000175,84,11,9.6309523809523814,member
electric_bike,TA1307000158,84,5,12.773809523809527,member
electric_bike,TA1309000001,84,5,23.297619047619044,casual
docked_bike,TA1309000007,84,5,48.452380952380963,casual
classic_bike,523,84,10,14.13095238095238,member
classic_bike,13037,84,10,17.845238095238088,casual
classic_bike,13345,84,6,27.119047619047624,casual
docked_bike,13389,84,6,39.880952380952387,casual
electric_bike,KA1503000034,84,6,26.880952380952376,casual
classic_bike,15652,84,7,32.488095238095255,casual
classic_bike,KA1503000002,84,7,36.928571428571431,member
classic_bike,TA1307000005,84,7,25.928571428571423,casual
classic_bike,KA1504000128,84,7,18.250000000000007,member
electric_bike,13028,84,7,20.154761904761905,casual
electric_bike,TA1307000115,84,7,11.77380952380952,member
docked_bike,SL-007,84,10,45.892857142857146,casual
classic_bike,KA1504000117,84,10,12.940476190476193,member
classic_bike,TA1305000017,84,10,17.1904761904762,casual
electric_bike,TA1307000005,84,6,17.619047619047613,member
docked_bike,15546,84,8,66.30952380952381,casual
classic_bike,15644,84,8,26.761904761904763,casual
docked_bike,18003,84,8,49.809523809523817,casual
electric_bike,TA1309000055,84,6,12.96428571428571,member
electric_bike,TA1307000159,84,10,11.392857142857142,member
classic_bike,KA1503000005,84,8,19.857142857142858,casual
electric_bike,KA1503000074,84,8,16.642857142857139,member
electric_bike,KA1504000160,84,8,12.011904761904757,member
electric_bike,TA1308000046,84,8,14.857142857142858,member
classic_bike,13353,83,2,19.132530120481924,member
classic_bike,TA1308000029,83,2,20.807228915662655,member
classic_bike,18067,83,2,11.481927710843374,member
classic_bike,13028,83,1,15.951807228915666,member
classic_bike,SL-007,83,1,9.7469879518072311,member
electric_bike,13017,83,1,17.3855421686747,member
electric_bike,13290,83,1,29.518072289156613,member
electric_bike,TA1308000029,83,1,9.8554216867469879,member
docked_bike,331,83,5,31.060240963855417,casual
docked_bike,13017,83,5,63.108433734939759,casual
docked_bike,13192,83,5,30.253012048192765,casual
electric_bike,13197,83,5,13.518072289156628,casual
classic_bike,13248,83,4,19.518072289156628,casual
electric_bike,13277,83,4,15.168674698795183,casual
electric_bike,18062,83,4,20.277108433734934,casual
electric_bike,KA1503000007,83,4,14.95180722891566,member
classic_bike,515,83,11,9.5783132530120465,member
classic_bike,13345,83,11,7.6746987951807268,member
classic_bike,TA1307000107,83,11,17.036144578313252,casual
electric_bike,TA1306000016,83,4,17.30120481927711,casual
classic_bike,TA1307000143,83,4,20.578313253012045,casual
classic_bike,TA1309000029,83,4,19.759036144578307,casual
electric_bike,13001,83,3,16.662650602409638,member
electric_bike,13137,83,3,17.903614457831324,casual
electric_bike,13193,83,3,15.19277108433735,casual
classic_bike,KA1503000074,83,3,24.30120481927711,member
electric_bike,TA1305000020,83,3,12.578313253012047,member
classic_bike,TA1305000020,83,3,19.662650602409638,casual
electric_bike,TA1307000127,83,3,13.253012048192769,casual
electric_bike,TA1307000150,83,3,11.927710843373498,member
electric_bike,TA1307000166,83,3,11.325301204819279,member
classic_bike,KA1503000005,83,5,16.084337349397586,member
docked_bike,TA1305000005,83,5,47.734939759036131,casual
docked_bike,TA1306000003,83,5,26.481927710843376,casual
classic_bike,13099,83,12,13.072289156626505,member
classic_bike,13303,83,12,15.686746987951805,casual
electric_bike,15578,83,12,13.325301204819281,member
classic_bike,TA1308000046,83,9,21.385542168674707,casual
electric_bike,13269,83,9,11.963855421686745,casual
electric_bike,KA1503000071,83,9,16.325301204819276,casual
electric_bike,TA1306000006,83,9,13.987951807228921,casual
electric_bike,13143,83,9,16.361445783132531,casual
electric_bike,18058,83,9,13.216867469879515,member
electric_bike,13138,83,9,15.265060240963852,casual
classic_bike,TA1308000031,83,12,18.493975903614462,member
classic_bike,TA1309000061,83,12,10.506024096385547,casual
electric_bike,E002,83,6,19.602409638554221,casual
electric_bike,658,83,11,8.4819277108433724,member
electric_bike,KA17018068,83,11,11.975903614457827,member
electric_bike,KA1504000146,83,11,14.108433734939757,casual
electric_bike,TA1306000002,83,11,10.795180722891565,member
electric_bike,TA1309000039,83,11,23.180722891566269,casual
electric_bike,TA1309000059,83,5,8.7228915662650621,member
electric_bike,13081,83,10,12.927710843373491,member
docked_bike,13341,83,6,43.69879518072289,casual
electric_bike,13398,83,6,32.602409638554207,casual
electric_bike,15632,83,6,16.192771084337355,member
electric_bike,KA1503000004,83,7,39.204819277108427,casual
docked_bike,TA1309000037,83,7,57.554216867469869,casual
classic_bike,13304,83,10,15.590361445783133,casual
docked_bike,TA1307000064,83,6,25.590361445783127,casual
classic_bike,TA1307000139,83,6,34.518072289156628,casual
electric_bike,13292,83,8,13.746987951807228,member
classic_bike,15654,83,8,23.373493975903614,casual
classic_bike,TA1308000007,83,6,32.9156626506024,casual
classic_bike,TA1308000047,83,10,19.638554216867472,casual
classic_bike,TA1309000032,83,10,16.975903614457831,casual
docked_bike,TA1309000049,83,10,49.951807228915669,casual
electric_bike,TA1309000050,83,10,14.313253012048195,casual
classic_bike,13036,82,2,17.182926829268297,member
classic_bike,TA1307000166,82,2,12.353658536585359,member
classic_bike,13102,82,1,16.207317073170728,member
classic_bike,18062,82,1,13.463414634146339,member
electric_bike,13135,82,5,15.390243902439028,member
classic_bike,13138,82,5,30.256097560975618,casual
electric_bike,13154,82,4,14.73170731707317,casual
electric_bike,SL-011,82,4,16.146341463414632,casual
electric_bike,KA1503000015,82,4,29.121951219512198,casual
docked_bike,LF-005,82,11,40.914634146341456,casual
classic_bike,13289,82,11,17.036585365853654,casual
classic_bike,13431,82,11,32.365853658536587,casual
classic_bike,TA1307000111,82,11,18.317073170731703,casual
docked_bike,KA1504000152,82,4,71.499999999999972,casual
electric_bike,TA1305000022,82,4,15.804878048780489,casual
electric_bike,TA1307000119,82,4,9.6463414634146343,member
electric_bike,TA1309000036,82,4,10.158536585365853,member
electric_bike,13276,82,3,24.573170731707314,casual
classic_bike,15541,82,3,19.000000000000004,member
electric_bike,TA1307000138,82,3,12.780487804878042,member
classic_bike,TA1307000166,82,3,23.195121951219505,casual
electric_bike,TA1309000066,82,3,12.719512195121951,member
classic_bike,15628,82,5,20.329268292682922,member
classic_bike,TA1305000004,82,5,48.865853658536572,casual
docked_bike,TA1307000038,82,5,49.780487804878057,casual
docked_bike,TA1307000061,82,5,49.597560975609767,casual
electric_bike,623,82,12,14.609756097560975,member
electric_bike,13304,82,9,23.060975609756095,casual
electric_bike,KA1504000127,82,9,13.024390243902438,member
classic_bike,KA1504000159,82,9,32.90243902439024,casual
docked_bike,13071,82,9,25.463414634146343,casual
electric_bike,TA1306000006,82,9,12.036585365853655,member
electric_bike,KA1503000004,82,9,35.000000000000007,casual
electric_bike,13099,82,9,11.865853658536585,member
electric_bike,644,82,9,18.524390243902438,casual
electric_bike,TA1307000150,82,12,15.085365853658537,casual
docked_bike,13017,82,6,38.90243902439024,casual
docked_bike,13150,82,6,43.573170731707314,casual
electric_bike,13108,82,11,16.341463414634145,casual
electric_bike,13128,82,11,12.256097560975611,casual
electric_bike,13206,82,11,9.963414634146341,member
electric_bike,13268,82,11,10.36585365853659,member
electric_bike,KA1504000080,82,11,16.90243902439024,member
electric_bike,TA1305000010,82,11,26.219512195121943,casual
electric_bike,TA1307000143,82,11,8.92682926829268,member
electric_bike,TA1307000166,82,11,13.09756097560976,casual
electric_bike,TA1309000029,82,5,12.695121951219514,member
electric_bike,655,82,10,8.9512195121951255,member
electric_bike,13089,82,10,12.134146341463417,member
docked_bike,13128,82,10,46.999999999999993,casual
classic_bike,13162,82,6,31.939024390243905,casual
electric_bike,13434,82,6,11.219512195121949,member
classic_bike,15631,82,6,23.402439024390247,casual
electric_bike,KA1504000116,82,7,15.219512195121947,casual
electric_bike,15645,82,7,27.317073170731717,casual
electric_bike,TA1306000025,82,7,9.5487804878048763,member
electric_bike,13432,82,7,14.84146341463415,casual
electric_bike,13304,82,7,15.646341463414634,casual
electric_bike,15621,82,7,18.170731707317081,member
electric_bike,TA1307000158,82,7,16.743902439024389,casual
classic_bike,KA1503000069,82,7,10.524390243902433,member
electric_bike,13245,82,10,13.963414634146339,casual
electric_bike,15644,82,10,14.365853658536585,member
classic_bike,15646,82,10,16.853658536585371,casual
classic_bike,KA1504000127,82,10,12.048780487804878,member
classic_bike,KA1504000143,82,6,20.31707317073171,casual
classic_bike,TA1305000004,82,6,15.841463414634147,member
electric_bike,13249,82,8,16.378048780487816,casual
electric_bike,15546,82,8,42.31707317073171,casual
classic_bike,TA1308000036,82,6,32.4390243902439,casual
classic_bike,TA1309000032,82,6,17.939024390243908,casual
classic_bike,TA1309000026,82,10,19.426829268292678,casual
electric_bike,KA1503000074,82,8,41.585365853658544,casual
electric_bike,TA1309000064,82,8,16.951219512195124,casual
classic_bike,TA1309000035,81,2,20.790123456790113,member
classic_bike,KA1504000079,81,2,9.0493827160493847,member
classic_bike,TA1307000039,81,1,14.209876543209882,casual
electric_bike,13021,81,1,8.0987654320987623,member
electric_bike,TA1306000009,81,1,7.4197530864197532,member
electric_bike,TA1307000062,81,1,9.5308641975308639,member
electric_bike,TA1307000111,81,1,7.2098765432098766,member
classic_bike,655,81,5,14.432098765432102,member
electric_bike,657,81,5,15.03703703703704,casual
docked_bike,13243,81,5,43.691358024691361,casual
classic_bike,596,81,4,41.641975308641975,casual
docked_bike,632,81,4,23.629629629629637,casual
classic_bike,13056,81,4,22.641975308641975,casual
electric_bike,13156,81,4,10.839506172839506,member
electric_bike,15578,81,4,16.271604938271604,member
electric_bike,15651,81,4,18.271604938271615,member
electric_bike,15655,81,4,16.641975308641985,member
classic_bike,KA1503000004,81,4,56.740740740740726,casual
electric_bike,KA1504000152,81,4,23.802469135802454,member
classic_bike,13084,81,11,14.777777777777773,casual
classic_bike,KA1504000140,81,11,13.925925925925931,member
classic_bike,KA1504000162,81,4,13.493827160493828,member
classic_bike,TA1305000035,81,4,29.012345679012341,casual
electric_bike,TA1306000011,81,4,9.5555555555555589,member
electric_bike,13001,81,3,29.086419753086417,casual
classic_bike,13006,81,3,35.222222222222229,casual
classic_bike,13247,81,3,14.888888888888888,casual
classic_bike,KA1504000158,81,3,16.135802469135804,member
electric_bike,TA1305000029,81,3,29.604938271604944,casual
electric_bike,TA1307000064,81,3,12.012345679012347,member
docked_bike,13323,81,5,43.086419753086425,casual
classic_bike,KA1504000147,81,5,16.76543209876543,member
electric_bike,620,81,12,7.76543209876543,casual
electric_bike,13253,81,12,10.234567901234566,member
electric_bike,13258,81,12,10.395061728395062,member
electric_bike,13271,81,12,10.888888888888893,member
docked_bike,13011,81,9,41.074074074074076,casual
docked_bike,TA1309000061,81,9,28.7283950617284,casual
electric_bike,13326,81,9,12.493827160493829,member
electric_bike,KA1504000156,81,9,10.925925925925927,member
electric_bike,654,81,6,14.049382716049385,casual
electric_bike,E008,81,6,37.419753086419739,casual
electric_bike,KA1504000140,81,11,14.518518518518519,member
electric_bike,KA1706005007,81,11,13.901234567901232,casual
electric_bike,TA1307000140,81,11,12.123456790123456,casual
electric_bike,TA1307000115,81,5,9.3086419753086442,member
classic_bike,TA1307000139,81,5,34.370370370370367,casual
classic_bike,TA1308000026,81,5,14.111111111111114,member
electric_bike,TA1309000043,81,5,14.135802469135802,member
classic_bike,15654,81,7,18.58024691358025,casual
classic_bike,13165,81,7,29.617283950617288,casual
classic_bike,15667,81,7,29.259259259259267,casual
classic_bike,KA1503000005,81,7,12.308641975308646,member
docked_bike,13409,81,7,25.4567901234568,casual
electric_bike,13073,81,7,10.864197530864201,member
electric_bike,KA1504000148,81,7,18.160493827160497,casual
docked_bike,TA1309000006,81,7,45.086419753086432,casual
electric_bike,KA1504000090,81,7,17.666666666666661,casual
docked_bike,KA1504000146,81,7,44.197530864197532,casual
docked_bike,13158,81,7,39.864197530864224,casual
electric_bike,KA1504000149,81,7,20.18518518518518,casual
docked_bike,13338,81,10,49.802469135802468,casual
classic_bike,13434,81,10,22.370370370370367,casual
electric_bike,15575,81,10,27.074074074074066,casual
classic_bike,17660,81,10,16.320987654320991,casual
classic_bike,18069,81,10,8.5679012345679,member
electric_bike,KA17018054,81,10,10.444444444444446,member
docked_bike,13379,81,8,50.074074074074069,casual
classic_bike,13420,81,8,30.938271604938276,casual
electric_bike,15643,81,8,17.901234567901241,casual
docked_bike,TA1309000036,81,6,39.76543209876543,casual
docked_bike,TA1307000126,81,10,23.876543209876544,casual
electric_bike,TA1307000129,81,8,9.06172839506173,member
classic_bike,TA1308000013,81,8,19.333333333333329,casual
classic_bike,13128,80,2,16.437499999999996,member
electric_bike,KP1705001026,80,1,10.8625,member
electric_bike,E002,80,5,7.8875,member
docked_bike,13191,80,5,44.750000000000007,casual
classic_bike,13197,80,5,25.699999999999985,casual
electric_bike,13216,80,5,5.9000000000000012,member
electric_bike,13256,80,5,14.362499999999999,member
classic_bike,13271,80,5,23.174999999999994,casual
classic_bike,644,80,4,14.000000000000005,member
classic_bike,KA1503000022,80,4,15.9125,casual
docked_bike,KA1503000044,80,4,44.249999999999986,casual
classic_bike,KA1504000101,80,4,17.275000000000006,member
classic_bike,13154,80,11,12.324999999999998,casual
classic_bike,13157,80,11,15.125,casual
classic_bike,13341,80,11,33.600000000000009,casual
classic_bike,13353,80,11,15.137500000000003,casual
classic_bike,13354,80,11,10.899999999999993,member
classic_bike,KA1503000052,80,11,17.299999999999994,casual
classic_bike,KA1504000149,80,11,16.9875,member
classic_bike,TA1308000013,80,11,9.2874999999999979,member
classic_bike,TA1308000022,80,11,21.662499999999998,casual
electric_bike,KP1705001026,80,4,18.5875,casual
electric_bike,TA1305000005,80,4,22.162499999999998,member
classic_bike,TA1306000025,80,4,17.175000000000004,casual
electric_bike,TA1306000025,80,4,12.6875,member
electric_bike,TA1308000029,80,4,32.800000000000004,casual
classic_bike,TA1309000011,80,4,20.774999999999991,casual
classic_bike,636,80,3,17.249999999999996,casual
classic_bike,13150,80,3,26.399999999999991,casual
electric_bike,18062,80,3,11.487499999999995,member
electric_bike,SL-011,80,3,21.175,casual
electric_bike,TA1307000038,80,3,10.037500000000003,member
classic_bike,TA1309000015,80,3,12.024999999999999,member
classic_bike,TA1309000027,80,3,22.724999999999991,casual
electric_bike,TA1309000049,80,3,13.475,member
electric_bike,TA1309000058,80,3,15.225,casual
electric_bike,13431,80,5,23.650000000000002,member
electric_bike,13432,80,5,15.575,casual
classic_bike,13432,80,5,18.375000000000011,casual
electric_bike,15648,80,5,15.075000000000003,member
electric_bike,KA1503000007,80,5,12.975000000000005,member
docked_bike,TA1305000032,80,5,41.775000000000006,casual
electric_bike,20.0,80,12,12.149999999999995,member
electric_bike,13034,80,12,17.3,casual
electric_bike,13136,80,12,11.775,casual
electric_bike,13158,80,12,10.062499999999996,casual
docked_bike,TA1305000011,80,12,55.712500000000006,casual
electric_bike,TA1305000039,80,12,11.8625,casual
classic_bike,TA1308000013,80,9,21.724999999999998,casual
classic_bike,TA1305000004,80,9,15.312500000000004,member
classic_bike,KA1504000097,80,9,13.237500000000006,member
docked_bike,KA1503000043,80,9,23.549999999999994,casual
electric_bike,20104,80,9,17.199999999999989,casual
electric_bike,KA1504000078,80,9,14.287499999999996,member
docked_bike,13156,80,9,46.500000000000007,casual
classic_bike,TA1308000006,80,12,12.625000000000002,member
electric_bike,TA1308000019,80,12,9.7625000000000028,casual
classic_bike,515,80,6,10.887499999999998,member
docked_bike,13136,80,6,36.812499999999986,casual
electric_bike,20106,80,11,5.5749999999999975,member
electric_bike,KA1503000015,80,11,17.537500000000005,casual
docked_bike,TA1309000037,80,5,45.437499999999986,casual
electric_bike,TA1309000041,80,5,18.7,casual
electric_bike,631,80,10,21.299999999999997,casual
classic_bike,631,80,10,17.4125,member
electric_bike,639,80,10,16.9375,member
electric_bike,13139,80,10,16.362499999999997,casual
classic_bike,15643,80,6,29.487500000000011,casual
electric_bike,643,80,8,14.400000000000002,member
electric_bike,13099,80,8,19.212499999999995,casual
classic_bike,15623,80,7,26.687500000000007,casual
classic_bike,KA1503000038,80,7,22.725,casual
classic_bike,520,80,7,28.474999999999994,casual
classic_bike,15640,80,7,24.274999999999995,member
docked_bike,TA1305000020,80,7,38.7,casual
docked_bike,13290,80,7,20.812500000000004,casual
docked_bike,18062,80,7,34.5375,casual
electric_bike,13294,80,7,12.412500000000001,member
electric_bike,13253,80,10,16.112500000000004,casual
classic_bike,15646,80,10,12.887500000000001,member
classic_bike,KA1504000093,80,10,10.799999999999997,member
electric_bike,TA1305000009,80,10,22.174999999999994,casual
docked_bike,TA1306000032,80,6,20.800000000000008,casual
docked_bike,TA1307000119,80,6,60.275000000000006,casual
electric_bike,13354,80,8,10.687499999999996,member
classic_bike,15667,80,8,18.724999999999998,casual
classic_bike,15668,80,8,24.662499999999998,casual
classic_bike,16806,80,8,17.099999999999991,member
docked_bike,TA1309000006,80,6,32.3375,casual
classic_bike,TA1309000018,80,6,17.287499999999998,casual
docked_bike,TA1307000124,80,10,40.250000000000014,casual
docked_bike,SL-011,80,8,47.1875,casual
classic_bike,KA1503000038,80,8,22.4125,casual
electric_bike,KA1504000148,80,8,22.9,member
classic_bike,13276,79,2,18.202531645569625,member
electric_bike,520,79,5,17.848101265822784,member
docked_bike,13276,79,4,41.25316455696202,casual
electric_bike,13353,79,4,10.721518987341774,member
classic_bike,15650,79,4,15.39240506329114,member
classic_bike,KA1503000029,79,4,48.24050632911392,casual
electric_bike,TA1307000140,79,4,12.126582278481013,member
docked_bike,TA1308000049,79,4,34.164556962025316,casual
classic_bike,620,79,3,11.708860759493675,casual
electric_bike,13277,79,3,11.189873417721518,member
electric_bike,SL-011,79,3,9.89873417721519,member
classic_bike,KA1504000148,79,3,15.050632911392405,member
classic_bike,TA1309000050,79,3,13.37974683544304,member
classic_bike,KA1504000159,79,5,21.658227848101255,member
classic_bike,13033,79,12,10.898734177215191,casual
classic_bike,13037,79,12,7.6582278481012676,member
classic_bike,13278,79,12,21.797468354430379,casual
classic_bike,13292,79,12,14.088607594936708,member
classic_bike,13398,79,12,12.518987341772148,member
classic_bike,15530,79,12,18.999999999999996,casual
electric_bike,KA1504000134,79,12,11.22784810126582,casual
electric_bike,TA1306000029,79,12,19.101265822784807,casual
electric_bike,KA1504000090,79,9,13.240506329113924,member
electric_bike,631,79,9,18.88607594936709,casual
classic_bike,643,79,9,22.177215189873422,casual
classic_bike,RP-005,79,9,17.316455696202532,member
classic_bike,KA1503000065,79,9,13.962025316455698,member
docked_bike,TA1307000111,79,9,51.354430379746837,casual
docked_bike,13133,79,9,39.417721518987349,casual
docked_bike,KA1503000004,79,9,63.759493670886052,casual
docked_bike,TA1308000019,79,9,34.481012658227847,casual
docked_bike,KA1504000134,79,9,33.392405063291143,casual
electric_bike,KA1504000078,79,9,17.367088607594933,casual
electric_bike,TA1306000025,79,9,15.329113924050635,casual
docked_bike,TA1309000008,79,9,40.683544303797454,casual
